Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,RTX,PFE,PG,TRV,UNH,V,VZ,WBA,WMT,XOM
20130219,16.428213119506836,62.279998779296875,74.6500015258789,95.5999984741211,21.459999084472656,115.91999816894531,55.72999954223633,45.82928466796875,158.64999389648438,67.55000305175781,191.51051330566406,21.09000015258789,76.95999908447266,49.45000076293945,37.66999816894531,93.8499984741211,104.18000030517578,40.286258697509766,28.049999237060547,27.235000610351562,57.281307220458984,26.29032325744629,77.37999725341797,80.5999984741211,56.65999984741211,39.40250015258789,44.5,41.70000076293945,68.76000213623047,89.31999969482422
20130220,16.030357360839844,61.90999984741211,74.77999877929688,93.22000122070312,21.110000610351562,114.98999786376953,54.599998474121094,45.03225326538086,155.17999267578125,66.44000244140625,190.54493713378906,20.729999542236328,76.6500015258789,48.61000061035156,37.72999954223633,93.91000366210938,103.1500015258789,40.70610809326172,27.8700008392334,27.010000228881836,56.740089416503906,26.157495498657227,77.08000183105469,80.11000061035156,55.209999084472656,38.85499954223633,44.91999816894531,41.599998474121094,69.20999908447266,88.97000122070312
20130221,15.930713653564453,61.540000915527344,76.01000213623047,91.52999877929688,20.760000228881836,114.98999786376953,54.16999816894531,43.893638610839844,150.8800048828125,64.37999725341797,189.6080322265625,20.25,76.87000274658203,48.25,37.709999084472656,94.13999938964844,102.72000122070312,40.553436279296875,27.489999771118164,27.270000457763672,56.26809310913086,26.005693435668945,77.04000091552734,80.37999725341797,55.2400016784668,39.36000061035156,45.119998931884766,41.619998931884766,70.26000213623047,88.58999633789062
20130222,16.100357055664062,62.56999969482422,76.66000366210938,91.54000091552734,20.899999618530273,115.95999908447266,54.25,44.66220474243164,154.08999633789062,65.58000183105469,192.2466583251953,20.420000076293945,76.25,48.90999984741211,38.52000045776367,95.25,103.54000091552734,41.00190734863281,27.760000228881836,27.235000610351562,56.9477653503418,25.977230072021484,76.98999786376953,81.01000213623047,54.470001220703125,39.85749816894531,45.400001525878906,41.810001373291016,70.4000015258789,89.19999694824219
20130225,15.814286231994629,62.02000045776367,75.02999877929688,89.16000366210938,20.65999984741211,113.54000091552734,53.59000015258789,43.608985900878906,147.64999389648438,63.91999816894531,188.8240966796875,20.229999542236328,75.56999969482422,47.70000076293945,37.720001220703125,96.13999938964844,101.75,40.57251739501953,27.3700008392334,27.020000457763672,55.61359405517578,25.464895248413086,75.91999816894531,79.25,53.29999923706055,38.97249984741211,45.720001220703125,40.63999938964844,70.44000244140625,87.69999694824219
20130226,16.034643173217773,61.91999816894531,75.6500015258789,89.94999694824219,20.610000610351562,114.95999908447266,53.900001525878906,43.96480178833008,148.0,67.55999755859375,190.38241577148438,20.579999923706055,75.75,47.599998474121094,38.11000061035156,96.22000122070312,102.30999755859375,40.47710037231445,27.3700008392334,27.135000228881836,56.13593673706055,25.645160675048828,76.08000183105469,80.04000091552734,53.04999923706055,39.45750045776367,46.119998931884766,40.79999923706055,71.11000061035156,88.51000213623047
20130227,15.8774995803833,62.5,77.36000061035156,92.25,20.889999389648438,116.6500015258789,54.47999954223633,45.27421188354492,151.64999389648438,68.05999755859375,193.43212890625,20.93000030517578,76.31999969482422,49.279998779296875,38.45000076293945,95.7300033569336,103.56999969482422,41.00190734863281,27.809999465942383,27.170000076293945,56.998111724853516,26.005693435668945,76.75,80.77999877929688,53.869998931884766,39.967498779296875,46.349998474121094,41.16999816894531,71.66000366210938,89.52999877929688
20130228,15.764286041259766,62.150001525878906,76.9000015258789,92.37000274658203,20.860000610351562,117.1500015258789,54.59000015258789,45.146114349365234,149.75999450683594,68.5,191.9980926513672,20.8799991607666,76.11000061035156,48.91999816894531,38.720001220703125,95.9000015258789,104.0,40.77289962768555,27.799999237060547,27.229999542236328,56.98552322387695,25.967742919921875,76.18000030517578,80.41999816894531,53.45000076293945,39.65999984741211,46.529998779296875,40.939998626708984,70.77999877929688,89.55000305175781
20130301,15.373929023742676,62.369998931884766,77.27999877929688,91.36000061035156,20.829999923706055,116.9000015258789,55.33000183105469,45.27421188354492,150.52999877929688,69.02999877929688,193.9866180419922,21.030000686645508,76.69999694824219,48.90999984741211,38.70000076293945,95.68000030517578,103.7699966430664,40.67748260498047,27.950000762939453,27.40999984741211,56.72120666503906,25.986717224121094,76.48999786376953,80.69000244140625,53.52000045776367,39.52000045776367,46.720001220703125,41.31999969482422,71.73999786376953,89.43000030517578
20130304,15.001786231994629,62.88999938964844,77.08999633789062,89.75,20.739999771118164,117.48999786376953,55.79999923706055,45.43077087402344,152.17999267578125,70.29000091552734,196.16635131835938,21.270000457763672,77.19999694824219,49.099998474121094,38.81999969482422,95.06999969482422,103.27999877929688,41.35496139526367,28.149999618530273,27.364999771118164,56.091880798339844,26.271347045898438,76.68000030517578,80.5199966430664,53.31999969482422,39.875,47.11000061035156,41.77000045776367,73.26000213623047,88.94999694824219
20130305,15.397856712341309,64.12000274658203,78.66000366210938,90.20999908447266,21.219999313354492,117.93000030517578,56.47999954223633,45.82928466796875,152.9600067138672,70.47000122070312,197.44741821289062,21.510000228881836,77.66000366210938,49.4900016784668,38.68000030517578,95.80999755859375,104.44999694824219,41.26908493041992,28.350000381469727,27.450000762939453,57.281307220458984,26.631879806518555,77.05000305175781,81.45999908447266,53.5,40.0724983215332,47.689998626708984,40.720001220703125,73.72000122070312,89.61000061035156
20130306,15.202142715454102,64.6500015258789,79.08000183105469,89.63999938964844,21.719999313354492,118.47000122070312,56.36000061035156,46.555152893066406,154.1300048828125,70.4800033569336,199.216064453125,21.75,77.38999938964844,50.029998779296875,39.02000045776367,96.80999755859375,104.66000366210938,41.67938995361328,28.09000015258789,27.649999618530273,57.312774658203125,26.679317474365234,77.19999694824219,81.06999969482422,53.61000061035156,40.26499938964844,47.279998779296875,39.959999084472656,73.37999725341797,89.55999755859375
20130307,15.377857208251953,64.55999755859375,81.05000305175781,89.6500015258789,21.799999237060547,118.55999755859375,56.31999969482422,46.25626754760742,156.6199951171875,70.25,200.2103271484375,21.889999389648438,77.75,50.630001068115234,39.119998931884766,97.08999633789062,104.54000091552734,41.288169860839844,28.139999389648438,27.610000610351562,57.715545654296875,26.821632385253906,76.9000015258789,81.19999694824219,53.79999923706055,40.127498626708984,47.47999954223633,40.130001068115234,73.31999969482422,88.70999908447266
20130308,15.418571472167969,64.69999694824219,81.2300033569336,90.51000213623047,21.829999923706055,118.56999969482422,57.38999938964844,46.64054870605469,152.97999572753906,71.37000274658203,201.12811279296875,21.579999923706055,78.19000244140625,50.20000076293945,39.220001220703125,98.70999908447266,105.70999908447266,41.00190734863281,28.0,27.344999313354492,57.942100524902344,26.745731353759766,77.18000030517578,81.6500015258789,53.810001373291016,40.16749954223633,47.959999084472656,40.63999938964844,73.02999877929688,88.97000122070312
20130311,15.638214111328125,65.5,82.94000244140625,91.18000030517578,21.8799991607666,118.7300033569336,57.65999984741211,46.953670501708984,153.3000030517578,71.31999969482422,200.84129333496094,21.690000534057617,78.44000244140625,50.47999954223633,39.310001373291016,98.88999938964844,105.80999755859375,41.66030502319336,27.8700008392334,27.264999389648438,58.47073745727539,26.802656173706055,77.3499984741211,81.75,54.209999084472656,40.29499816894531,47.810001373291016,41.279998779296875,72.9800033569336,89.16000366210938
20130312,15.301071166992188,65.29000091552734,84.16000366210938,89.73999786376953,21.700000762939453,118.25,57.11000061035156,47.309486389160156,151.85000610351562,70.75,201.29063415527344,21.639999389648438,78.55999755859375,50.279998779296875,38.959999084472656,98.76000213623047,105.12999725341797,42.97710037231445,27.90999984741211,26.7450008392334,58.615482330322266,26.5085391998291,77.16999816894531,81.73999786376953,54.83000183105469,39.95000076293945,48.36000061035156,41.040000915527344,73.5999984741211,89.16000366210938
20130313,15.298213958740234,65.30000305175781,84.75,89.27999877929688,21.579999923706055,118.36000061035156,57.34000015258789,47.266788482666016,151.91000366210938,70.76000213623047,202.73422241210938,21.65999984741211,78.55000305175781,50.15999984741211,38.59000015258789,99.37999725341797,105.08999633789062,42.54771041870117,27.920000076293945,27.424999237060547,58.577720642089844,26.584440231323242,76.80000305175781,82.12000274658203,54.47999954223633,39.842498779296875,47.939998626708984,42.779998779296875,73.6500015258789,89.26000213623047
20130314,15.446429252624512,65.37999725341797,84.62000274658203,88.69999694824219,21.59000015258789,120.0,57.75,47.92149353027344,154.02000427246094,70.23999786376953,206.30975341796875,21.649999618530273,79.0999984741211,51.0,39.02000045776367,99.30999755859375,106.0199966430664,42.242366790771484,28.139999389648438,27.344999313354492,58.81057357788086,26.669828414916992,77.38999938964844,82.36000061035156,54.72999954223633,40.165000915527344,48.47999954223633,42.720001220703125,73.22000122070312,89.83000183105469
20130315,15.845000267028809,66.08999633789062,86.43000030517578,88.83000183105469,21.93000030517578,119.68000030517578,57.58000183105469,48.120750427246094,154.83999633789062,69.05000305175781,205.46844482421875,21.3799991607666,79.19000244140625,50.02000045776367,38.83000183105469,99.66999816894531,106.4000015258789,42.07061004638672,28.040000915527344,27.389999389648438,58.70358657836914,26.584440231323242,76.33999633789062,82.27999877929688,54.72999954223633,39.63750076293945,48.02000045776367,42.58000183105469,72.5,89.37000274658203
20130318,16.275714874267578,65.77999877929688,85.18000030517578,89.36000061035156,21.670000076293945,119.12999725341797,56.83000183105469,47.3521842956543,151.9499969482422,69.3499984741211,203.83364868164062,21.260000228881836,78.80999755859375,49.5099983215332,38.7599983215332,98.56999969482422,105.41000366210938,41.63167953491211,28.100000381469727,27.079999923706055,58.38262939453125,26.603416442871094,76.16000366210938,82.52999877929688,55.0,39.51750183105469,48.75,42.43000030517578,72.25,88.7699966430664
20130319,16.231786727905273,65.12999725341797,85.51000213623047,88.2699966430664,21.520000457763672,119.45999908447266,56.310001373291016,47.23832321166992,148.83999633789062,68.79000091552734,204.0535430908203,21.139999389648438,78.86000061035156,49.20000076293945,39.33000183105469,98.4000015258789,105.18000030517578,41.6984748840332,28.18000030517578,26.915000915527344,58.59660339355469,26.55597686767578,77.11000061035156,83.19000244140625,55.16999816894531,39.0,48.95000076293945,44.7400016784668,72.44999694824219,88.58000183105469
20130320,16.145713806152344,66.0,85.37000274658203,86.94000244140625,21.670000076293945,120.3499984741211,56.939998626708984,47.594139099121094,150.1300048828125,68.87999725341797,205.602294921875,21.18000030517578,79.44999694824219,49.119998931884766,39.869998931884766,98.7699966430664,105.66000366210938,42.09923553466797,28.31999969482422,27.415000915527344,58.81057357788086,26.840606689453125,77.58000183105469,83.83999633789062,54.880001068115234,39.83250045776367,48.599998474121094,46.02000045776367,72.98999786376953,88.62999725341797
20130321,16.168928146362305,65.41000366210938,84.33000183105469,86.83000183105469,20.84000015258789,120.33999633789062,56.310001373291016,46.22780227661133,145.3800048828125,68.94999694824219,202.92543029785156,21.040000915527344,79.01000213623047,48.349998474121094,40.06999969482422,98.52999877929688,104.94000244140625,41.78435134887695,28.110000610351562,26.799999237060547,58.16865921020508,26.669828414916992,77.20999908447266,83.75,55.060001373291016,39.45000076293945,48.79999923706055,45.810001373291016,73.12999725341797,88.16999816894531
20130322,16.49678611755371,66.22000122070312,84.81999969482422,87.4800033569336,20.75,121.18000030517578,56.779998779296875,46.654781341552734,146.60000610351562,69.55999755859375,202.7533416748047,21.329999923706055,79.73999786376953,48.779998779296875,40.040000915527344,99.2699966430664,106.41999816894531,41.889312744140625,28.25,29.764999389648438,58.898677825927734,26.925996780395508,77.2699966430664,83.69000244140625,54.459999084472656,40.022499084472656,49.02000045776367,46.4900016784668,74.27999877929688,89.29000091552734
20130325,16.556428909301758,66.0999984741211,84.8499984741211,86.63999938964844,20.850000381469727,120.18000030517578,56.209999084472656,45.95737838745117,146.11000061035156,69.47000122070312,201.47227478027344,21.149999618530273,79.68000030517578,48.52000045776367,40.119998931884766,98.23999786376953,105.16999816894531,41.68893051147461,28.15999984741211,29.780000686645508,58.40150833129883,26.717267990112305,76.68000030517578,83.37000274658203,54.86000061035156,41.0,49.15999984741211,46.189998626708984,74.8499984741211,89.0199966430664
20130326,16.46928596496582,67.16999816894531,86.62000274658203,87.0,20.850000381469727,120.9800033569336,56.630001068115234,45.54463195800781,146.5399932861328,70.05000305175781,203.02102661132812,21.770000457763672,80.8499984741211,48.63999938964844,40.689998626708984,98.5,106.06999969482422,42.356868743896484,28.15999984741211,29.735000610351562,58.30710983276367,27.13472557067871,77.4000015258789,83.36000061035156,55.650001525878906,41.8650016784668,49.47999954223633,47.56999969482422,74.7699966430664,90.12999725341797
20130327,16.145713806152344,67.1500015258789,86.19999694824219,86.9000015258789,20.829999923706055,120.19000244140625,56.470001220703125,45.23151397705078,147.83999633789062,69.6500015258789,201.6156768798828,21.829999923706055,81.2699966430664,47.77000045776367,40.220001220703125,98.9000015258789,105.29000091552734,42.08015441894531,28.3700008392334,29.225000381469727,58.28193664550781,27.17267608642578,77.05999755859375,83.37000274658203,56.619998931884766,42.165000915527344,48.939998626708984,47.2400016784668,74.77999877929688,90.58000183105469
20130328,15.809286117553711,67.45999908447266,85.8499984741211,86.97000122070312,20.899999618530273,118.81999969482422,56.79999923706055,45.31690979003906,147.14999389648438,69.77999877929688,203.91969299316406,21.84000015258789,81.52999877929688,47.459999084472656,40.439998626708984,99.69000244140625,106.30999755859375,42.17557144165039,28.610000610351562,29.5049991607666,58.7979850769043,27.381404876708984,77.05999755859375,84.19000244140625,57.209999084472656,42.459999084472656,49.150001525878906,47.68000030517578,74.83000183105469,90.11000061035156
20130401,15.318214416503906,67.26000213623047,85.25,85.63999938964844,20.829999923706055,119.61000061035156,56.689998626708984,44.647972106933594,146.0399932861328,69.66999816894531,203.04014587402344,21.43000030517578,81.93000030517578,47.83000183105469,40.45000076293945,99.05000305175781,105.6500015258789,42.318702697753906,28.610000610351562,29.1299991607666,58.47703170776367,27.362428665161133,77.69999694824219,83.94999694824219,58.970001220703125,41.837501525878906,49.220001220703125,46.970001220703125,75.43000030517578,90.7699966430664
20130402,15.349642753601074,67.63999938964844,84.08999633789062,84.87999725341797,21.219999313354492,119.0,57.459999084472656,44.05019760131836,146.67999267578125,71.0199966430664,204.93307495117188,21.459999084472656,82.69000244140625,48.279998779296875,40.720001220703125,100.26000213623047,106.5199966430664,42.85305404663086,28.799999237060547,29.450000762939453,58.52108383178711,27.73244857788086,78.95999908447266,84.41000366210938,61.7400016784668,41.98749923706055,49.5,47.31999969482422,76.0199966430664,90.58000183105469
20130403,15.428214073181152,66.25,84.36000061035156,84.12000274658203,21.200000762939453,117.77999877929688,57.25,44.121360778808594,143.41000366210938,70.36000061035156,203.30784606933594,21.049999237060547,82.06999969482422,46.849998474121094,40.16999816894531,99.25,105.68000030517578,43.28244400024414,28.559999465942383,29.454999923706055,58.65324020385742,27.542694091796875,78.12000274658203,83.72000122070312,61.66999816894531,41.1875,48.9900016784668,46.29999923706055,76.0,89.93000030517578
20130404,15.275713920593262,66.7300033569336,84.94999694824219,84.62999725341797,21.040000915527344,118.06999969482422,57.59000015258789,44.733367919921875,142.99000549316406,70.69000244140625,202.0172119140625,21.139999389648438,82.41000366210938,47.4900016784668,40.540000915527344,100.62999725341797,105.81999969482422,43.2442741394043,28.600000381469727,29.670000076293945,58.62806701660156,27.666034698486328,78.54000091552734,84.33999633789062,62.029998779296875,41.619998931884766,49.29999923706055,46.59000015258789,76.19999694824219,89.7699966430664
20130405,15.114286422729492,65.30000305175781,86.16999816894531,84.5999984741211,20.610000610351562,117.5199966430664,57.70000076293945,43.979034423828125,143.69000244140625,70.05999755859375,200.2007598876953,20.940000534057617,82.04000091552734,47.90999984741211,40.08000183105469,101.41999816894531,105.77999877929688,43.0629768371582,28.700000762939453,29.485000610351562,58.300819396972656,27.609107971191406,78.2300033569336,84.41000366210938,62.099998474121094,41.290000915527344,49.560001373291016,47.0099983215332,76.38999938964844,89.01000213623047
20130408,15.221785545349121,65.5999984741211,86.75,84.19000244140625,20.56999969482422,117.80999755859375,58.81999969482422,43.665916442871094,143.82000732421875,71.22000122070312,200.11471557617188,21.09000015258789,81.11000061035156,48.58000183105469,40.86000061035156,101.5,105.75,43.39694595336914,28.59000015258789,29.975000381469727,58.97419738769531,27.666034698486328,78.79000091552734,84.7300033569336,61.88999938964844,41.5724983215332,49.43000030517578,47.65999984741211,77.29000091552734,88.5999984741211
20130409,15.249285697937012,65.22000122070312,87.20999908447266,85.9000015258789,20.969999313354492,118.63999938964844,59.13999938964844,44.74760055541992,146.52000427246094,71.19999694824219,200.0191192626953,21.75,81.5199966430664,48.68000030517578,40.709999084472656,101.05999755859375,105.94999694824219,43.42557144165039,29.610000610351562,29.94499969482422,59.43989944458008,27.618595123291016,78.26000213623047,85.2699966430664,62.18000030517578,41.1875,49.36000061035156,48.310001373291016,78.12000274658203,88.7699966430664
20130410,15.560357093811035,65.4000015258789,87.81999969482422,86.56999969482422,21.469999313354492,119.63999938964844,60.11000061035156,45.302677154541016,149.4600067138672,71.69000244140625,202.67686462402344,22.260000228881836,82.0199966430664,49.25,41.06999969482422,101.48999786376953,107.69000244140625,44.69465637207031,30.280000686645508,30.145000457763672,59.89930725097656,28.387096405029297,79.23999786376953,84.80999755859375,62.40999984741211,41.747501373291016,49.86000061035156,48.11000061035156,77.37000274658203,88.68000030517578
20130411,15.511786460876465,65.73999786376953,88.52999877929688,85.69999694824219,21.690000534057617,120.94999694824219,60.54999923706055,45.345375061035156,149.07000732421875,71.9000015258789,203.55641174316406,21.829999923706055,82.31999969482422,49.310001373291016,41.18000030517578,101.98999786376953,108.25,45.04771041870117,28.940000534057617,30.600000381469727,60.30207824707031,29.070209503173828,79.66999816894531,86.05999755859375,62.97999954223633,41.904998779296875,50.5099983215332,48.66999816894531,77.79000091552734,89.22000122070312
20130412,15.350000381469727,65.68000030517578,88.88999938964844,85.05000305175781,21.540000915527344,119.94000244140625,60.54999923706055,45.18881607055664,149.1199951171875,73.62000274658203,202.08413696289062,21.68000030517578,82.73999786376953,49.0099983215332,41.08000183105469,103.58999633789062,107.68000030517578,44.95228958129883,28.790000915527344,30.290000915527344,60.22026443481445,29.09867286682129,80.08000183105469,86.26000213623047,63.029998779296875,41.4375,50.86000061035156,48.77000045776367,78.55999755859375,88.98999786376953
20130415,14.994643211364746,64.0999984741211,86.7699966430664,82.2699966430664,21.049999237060547,116.56999969482422,58.880001068115234,42.954280853271484,146.4600067138672,72.2300033569336,200.05735778808594,21.3799991607666,81.70999908447266,47.93000030517578,40.09000015258789,102.1500015258789,105.76000213623047,44.332061767578125,28.690000534057617,29.834999084472656,58.8546257019043,28.889942169189453,79.6500015258789,84.70999908447266,61.59000015258789,40.3224983215332,50.63999938964844,48.619998931884766,78.47000122070312,86.48999786376953
20130416,15.222857475280762,64.58999633789062,86.88999938964844,82.61000061035156,21.15999984741211,117.01000213623047,60.75,43.082374572753906,144.10000610351562,72.45999908447266,202.67686462402344,21.920000076293945,83.44000244140625,48.4900016784668,42.369998931884766,103.04000091552734,106.1500015258789,44.80915832519531,28.969999313354492,30.25,59.477657318115234,29.354839324951172,80.0999984741211,86.55000305175781,62.810001373291016,41.1775016784668,50.459999084472656,49.060001373291016,78.68000030517578,86.61000061035156
20130417,14.385713577270508,64.12999725341797,86.69000244140625,81.47000122070312,20.6299991607666,114.80999755859375,60.68000030517578,43.12507247924805,140.60000610351562,72.80000305175781,200.44932556152344,21.93000030517578,83.9000015258789,46.790000915527344,42.54999923706055,102.54000091552734,105.4800033569336,44.61832046508789,28.829999923706055,30.450000762939453,58.43297576904297,29.28842544555664,79.05999755859375,85.06999969482422,62.029998779296875,40.557498931884766,49.540000915527344,48.54999923706055,78.51000213623047,86.08000183105469
20130418,14.001786231994629,65.04000091552734,86.12000274658203,80.45999908447266,20.579999923706055,115.58999633789062,59.9900016784668,42.954280853271484,138.60000610351562,72.4800033569336,198.04014587402344,22.239999771118164,83.18000030517578,46.63999938964844,42.099998474121094,101.91000366210938,104.9800033569336,44.42748260498047,28.790000915527344,30.09000015258789,57.61485290527344,29.022769927978516,79.87000274658203,84.0999984741211,59.689998626708984,40.352500915527344,50.90999984741211,48.709999084472656,77.16000366210938,86.62000274658203
20130419,13.947500228881836,67.23999786376953,87.95999908447266,80.43000030517578,20.459999084472656,115.9000015258789,61.560001373291016,43.480892181396484,138.72000122070312,74.0,181.6443634033203,22.440000534057617,84.48999786376953,47.22999954223633,42.65999984741211,99.91999816894531,105.70999908447266,45.314884185791016,29.770000457763672,30.459999084472656,58.665828704833984,29.468690872192383,81.43000030517578,84.80999755859375,60.040000915527344,40.9900016784668,52.25,49.349998474121094,78.29000091552734,87.44999694824219
20130422,14.238213539123535,66.66000366210938,86.94000244140625,82.70999908447266,20.59000015258789,116.56999969482422,62.0099983215332,44.10712814331055,139.52000427246094,73.86000061035156,179.56979370117188,22.8799991607666,84.83000183105469,47.349998474121094,42.720001220703125,99.31999969482422,105.80000305175781,45.725189208984375,30.829999923706055,30.68000030517578,58.923851013183594,29.34535026550293,81.4000015258789,84.58000183105469,59.220001220703125,40.88249969482422,52.189998626708984,49.720001220703125,77.97000122070312,88.08999633789062
20130423,14.504643440246582,67.44999694824219,88.18000030517578,84.0999984741211,20.90999984741211,117.4800033569336,62.59000015258789,45.06071853637695,142.94000244140625,73.37999725341797,183.18356323242188,23.3799991607666,85.44999694824219,48.16999816894531,42.70000076293945,99.76000213623047,107.38999938964844,46.402671813964844,30.600000381469727,30.84000015258789,58.45814895629883,29.4876651763916,82.54000091552734,86.3499984741211,58.540000915527344,41.415000915527344,52.31999969482422,49.619998931884766,79.08999633789062,89.30000305175781
20130424,14.480713844299316,67.41999816894531,90.83000183105469,83.77999877929688,20.389999389648438,118.27999877929688,61.939998626708984,45.78658676147461,143.92999267578125,73.27999877929688,183.27915954589844,23.65999984741211,84.38999938964844,48.720001220703125,42.150001525878906,101.0199966430664,107.87000274658203,45.75381851196289,31.760000228881836,30.764999389648438,57.898048400878906,29.032257080078125,77.12000274658203,85.86000061035156,58.790000915527344,41.76499938964844,51.79999923706055,49.04999923706055,78.02999877929688,89.43000030517578
20130425,14.585000038146973,68.12999725341797,91.66999816894531,84.51000213623047,20.639999389648438,118.51000213623047,62.0,48.348472595214844,144.75999450683594,73.37000274658203,185.420654296875,23.3799991607666,85.22000122070312,49.0,42.349998474121094,100.94000244140625,104.87999725341797,45.181297302246094,31.940000534057617,31.03499984741211,57.9672737121582,28.70967674255371,76.58000183105469,85.2699966430664,59.34000015258789,42.189998626708984,53.220001220703125,49.70000076293945,78.6500015258789,88.06999969482422
20130426,14.899999618530273,67.75,92.8499984741211,84.68000030517578,20.670000076293945,120.04000091552734,61.869998931884766,47.565673828125,144.11000061035156,73.3499984741211,185.7648162841797,23.399999618530273,85.12000274658203,48.880001068115234,42.099998474121094,100.88999938964844,103.79000091552734,45.67748260498047,31.790000915527344,30.94499969482422,57.363121032714844,28.54838752746582,77.0999984741211,85.1500015258789,59.47999954223633,41.807498931884766,53.630001068115234,49.27000045776367,79.04000091552734,88.0
20130429,15.361429214477539,67.62999725341797,91.9000015258789,84.80000305175781,20.979999542236328,121.31999969482422,63.0,48.206146240234375,145.11000061035156,73.66999816894531,190.3919677734375,23.760000228881836,85.58000183105469,48.91999816894531,42.2400016784668,102.18000030517578,103.83000183105469,45.6297721862793,32.61000061035156,31.315000534057617,57.658905029296875,28.870967864990234,77.68000030517578,85.4800033569336,60.0099983215332,41.974998474121094,53.459999084472656,49.41999816894531,78.38999938964844,88.20999908447266
20130430,15.813570976257324,68.41000366210938,91.41000366210938,84.66999816894531,20.920000076293945,122.01000213623047,62.84000015258789,48.26307678222656,146.07000732421875,73.3499984741211,193.6328887939453,23.950000762939453,85.2300033569336,49.0099983215332,42.33000183105469,102.13999938964844,104.70999908447266,44.847328186035156,33.099998474121094,31.799999237060547,57.45122528076172,27.580644607543945,76.7699966430664,85.41000366210938,59.93000030517578,42.1150016784668,53.90999984741211,49.5099983215332,77.72000122070312,88.98999786376953
20130501,15.688928604125977,68.27999877929688,91.18000030517578,83.08000183105469,20.3799991607666,120.2699966430664,63.209999084472656,47.181392669677734,142.61000061035156,72.76000213623047,190.85086059570312,23.989999771118164,84.2300033569336,48.0099983215332,42.209999084472656,101.37999725341797,104.55000305175781,43.597328186035156,32.720001220703125,31.68000030517578,57.30018997192383,27.419355392456055,76.98999786376953,84.0999984741211,59.720001220703125,41.505001068115234,52.400001525878906,48.939998626708984,78.05999755859375,87.51000213623047
20130502,15.911429405212402,69.37999725341797,92.20999908447266,84.26000213623047,20.729999542236328,122.04000091552734,63.880001068115234,47.138694763183594,143.6699981689453,73.33000183105469,193.48948669433594,24.110000610351562,85.16000366210938,48.08000183105469,41.959999084472656,102.05999755859375,106.04000091552734,43.635494232177734,33.15999984741211,31.65999984741211,57.740718841552734,27.770397186279297,77.76000213623047,84.41999816894531,59.47999954223633,43.849998474121094,52.529998779296875,48.880001068115234,78.45999908447266,88.62999725341797
20130503,16.070714950561523,70.2300033569336,93.73999786376953,86.9800033569336,20.829999923706055,123.48999786376953,64.80000305175781,48.3342399597168,145.3699951171875,73.95999908447266,195.51625061035156,23.959999084472656,85.75,47.56999969482422,42.2400016784668,102.91999816894531,107.83000183105469,43.578243255615234,33.4900016784668,32.275001525878906,58.59660339355469,27.476280212402344,78.19000244140625,85.41000366210938,58.91999816894531,44.8849983215332,52.68000030517578,48.02000045776367,79.25,90.0199966430664
20130506,16.453929901123047,70.05999755859375,94.19000244140625,87.58999633789062,20.809999465942383,123.25,65.05999755859375,48.40540313720703,148.4499969482422,75.26000213623047,193.86233520507812,23.90999984741211,84.68000030517578,48.18000030517578,42.08000183105469,102.06999969482422,107.83999633789062,42.91984558105469,33.75,31.979999542236328,58.83574676513672,27.248577117919922,77.75,85.30999755859375,60.20000076293945,44.72249984741211,52.04999923706055,47.84000015258789,78.83000183105469,90.58000183105469
20130507,16.380714416503906,70.23999786376953,94.79000091552734,89.79000091552734,20.3799991607666,123.04000091552734,66.06999969482422,49.15973663330078,149.32000732421875,75.06999969482422,194.67495727539062,24.149999618530273,85.52999877929688,49.13999938964844,42.70000076293945,102.29000091552734,108.01000213623047,43.196563720703125,33.310001373291016,31.954999923706055,59.07489013671875,27.542694091796875,77.94000244140625,86.0199966430664,60.5,44.9474983215332,52.91999816894531,49.189998626708984,78.83000183105469,91.1500015258789
20130508,16.56571388244629,70.30999755859375,94.04000091552734,90.30999755859375,20.719999313354492,123.36000061035156,65.98999786376953,49.11703872680664,150.25999450683594,75.41999816894531,195.8126220703125,24.25,85.45999908447266,49.7599983215332,42.459999084472656,100.94999694824219,108.19999694824219,42.92938995361328,32.9900016784668,31.950000762939453,59.39584732055664,27.25806427001953,78.44000244140625,87.27999877929688,62.5099983215332,44.814998626708984,53.11000061035156,49.119998931884766,78.25,91.69999694824219
20130509,16.313213348388672,70.20999908447266,94.61000061035156,89.94999694824219,20.829999923706055,123.63999938964844,66.66999816894531,49.70058059692383,148.5399932861328,75.87000274658203,194.30210876464844,24.360000610351562,85.1500015258789,49.040000915527344,42.119998931884766,99.69000244140625,109.91999816894531,43.406490325927734,32.65999984741211,31.8700008392334,59.63499069213867,27.13472557067871,78.20999908447266,86.45999908447266,62.0099983215332,44.64500045776367,52.709999084472656,47.810001373291016,78.4000015258789,91.02999877929688
20130510,16.177499771118164,70.08000183105469,94.23999786376953,88.62000274658203,21.100000381469727,123.2300033569336,67.19999694824219,49.045875549316406,149.10000610351562,76.01000213623047,195.47801208496094,24.5,85.76000213623047,48.959999084472656,42.150001525878906,100.19999694824219,110.4800033569336,43.845420837402344,32.689998626708984,32.380001068115234,59.943359375,27.248577117919922,78.76000213623047,86.48999786376953,62.90999984741211,44.6875,52.88999938964844,48.720001220703125,78.88999938964844,90.13999938964844
